date,instrument,strategy,target_weight,executed_weight,session_return,mode
2018-10-26,EQ_A,"ma_trend[fast=10,slow=100]",1.0,1.0,0.002153173632484684,SHADOW_ONLY
2018-10-29,EQ_A,"ma_trend[fast=10,slow=100]",1.0,1.0,0.035037187815829984,SHADOW_ONLY
2018-10-30,EQ_A,"ma_trend[fast=10,slow=100]",1.0,1.0,-0.01930472927806348,SHADOW_ONLY
2018-10-31,EQ_A,"ma_trend[fast=10,slow=100]",1.0,1.0,-0.029534557444906517,SHADOW_ONLY
2018-11-01,EQ_A,"ma_trend[fast=10,slow=100]",1.0,1.0,-0.03843374612869954,SHADOW_ONLY
2017-11-17,EQ_B,breakout[lookback=20],1.0,1.0,-0.0021264598306791616,SHADOW_ONLY
2017-11-20,EQ_B,breakout[lookback=20],1.0,1.0,0.042536023414174284,SHADOW_ONLY
2017-11-21,EQ_B,breakout[lookback=20],1.0,1.0,-0.007427827731306347,SHADOW_ONLY
2017-11-22,EQ_B,breakout[lookback=20],1.0,1.0,0.0013566668028510698,SHADOW_ONLY
2017-11-23,EQ_B,breakout[lookback=20],1.0,1.0,0.018793179153361317,SHADOW_ONLY
2017-11-24,EQ_B,breakout[lookback=20],1.0,1.0,-0.009193365887887328,SHADOW_ONLY
2017-11-27,EQ_B,breakout[lookback=20],1.0,1.0,-0.0016187750896372588,SHADOW_ONLY
2017-11-28,EQ_B,breakout[lookback=20],1.0,1.0,0.011855979250175341,SHADOW_ONLY
2017-11-29,EQ_B,breakout[lookback=20],1.0,1.0,-0.006666012979557934,SHADOW_ONLY
2017-11-30,EQ_B,breakout[lookback=20],1.0,1.0,-0.00015196083748914013,SHADOW_ONLY
2017-12-01,EQ_B,breakout[lookback=20],1.0,1.0,-0.009449679144556189,SHADOW_ONLY
2017-12-04,EQ_B,breakout[lookback=20],1.0,1.0,-0.007125589670219701,SHADOW_ONLY
2017-12-05,EQ_B,breakout[lookback=20],1.0,1.0,-0.011782615948852104,SHADOW_ONLY
2017-12-06,EQ_B,breakout[lookback=20],1.0,1.0,-0.027505040917591095,SHADOW_ONLY
2017-12-07,EQ_B,breakout[lookback=20],1.0,1.0,0.017408522923330505,SHADOW_ONLY
2017-12-08,EQ_B,breakout[lookback=20],1.0,1.0,0.0012620527004842952,SHADOW_ONLY
2017-12-11,EQ_B,breakout[lookback=20],1.0,1.0,-0.004181508401200129,SHADOW_ONLY
2017-12-12,EQ_B,breakout[lookback=20],1.0,1.0,-0.014026426876685871,SHADOW_ONLY
2017-12-13,EQ_B,breakout[lookback=20],1.0,1.0,-0.003415795492704654,SHADOW_ONLY
2017-12-14,EQ_B,breakout[lookback=20],0.0,1.0,-0.002769187593342227,SHADOW_ONLY
2017-12-15,EQ_B,breakout[lookback=20],0.0,0.0,-0.0,SHADOW_ONLY
2017-12-18,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2017-12-19,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2017-12-20,EQ_B,breakout[lookback=20],0.0,0.0,-0.0,SHADOW_ONLY
2017-12-21,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2017-12-22,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2017-12-25,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2017-12-26,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2017-12-27,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2017-12-28,EQ_B,breakout[lookback=20],1.0,0.0,-0.002005406502974118,SHADOW_ONLY
2017-12-29,EQ_B,breakout[lookback=20],1.0,1.0,-0.12587786891102837,SHADOW_ONLY
2018-01-01,EQ_B,breakout[lookback=20],1.0,1.0,0.006568559296495247,SHADOW_ONLY
2018-01-02,EQ_B,breakout[lookback=20],1.0,1.0,0.010000609404033911,SHADOW_ONLY
2018-01-03,EQ_B,breakout[lookback=20],1.0,1.0,0.0253035210122754,SHADOW_ONLY
2018-01-04,EQ_B,breakout[lookback=20],1.0,1.0,0.020142665749902422,SHADOW_ONLY
2018-01-05,EQ_B,breakout[lookback=20],1.0,1.0,0.011139936439053422,SHADOW_ONLY
2018-01-08,EQ_B,breakout[lookback=20],1.0,1.0,0.02178592710833338,SHADOW_ONLY
2018-01-09,EQ_B,breakout[lookback=20],1.0,1.0,0.007894964827297013,SHADOW_ONLY
2018-01-10,EQ_B,breakout[lookback=20],1.0,1.0,0.0006767676738630435,SHADOW_ONLY
2018-01-11,EQ_B,breakout[lookback=20],1.0,1.0,0.030208874917876605,SHADOW_ONLY
2018-01-12,EQ_B,breakout[lookback=20],1.0,1.0,0.014525759239255143,SHADOW_ONLY
2018-01-15,EQ_B,breakout[lookback=20],1.0,1.0,-0.013253973283108955,SHADOW_ONLY
2018-01-16,EQ_B,breakout[lookback=20],1.0,1.0,0.018818838254443637,SHADOW_ONLY
2018-01-17,EQ_B,breakout[lookback=20],1.0,1.0,0.013339265967132974,SHADOW_ONLY
2018-01-18,EQ_B,breakout[lookback=20],1.0,1.0,0.0313170721100231,SHADOW_ONLY
2018-01-19,EQ_B,breakout[lookback=20],1.0,1.0,0.0170535673614971,SHADOW_ONLY
2018-01-22,EQ_B,breakout[lookback=20],1.0,1.0,0.03695191264886688,SHADOW_ONLY
2018-01-23,EQ_B,breakout[lookback=20],1.0,1.0,0.027054228586936846,SHADOW_ONLY
2018-01-24,EQ_B,breakout[lookback=20],1.0,1.0,-0.016252460166908067,SHADOW_ONLY
2018-01-25,EQ_B,breakout[lookback=20],1.0,1.0,0.0452648109045235,SHADOW_ONLY
2018-01-26,EQ_B,breakout[lookback=20],1.0,1.0,0.02157784336016011,SHADOW_ONLY
2018-01-29,EQ_B,breakout[lookback=20],1.0,1.0,0.020025446628738175,SHADOW_ONLY
2018-01-30,EQ_B,breakout[lookback=20],1.0,1.0,0.0355708589659407,SHADOW_ONLY
2018-01-31,EQ_B,breakout[lookback=20],1.0,1.0,0.0023177561156695337,SHADOW_ONLY
2018-02-01,EQ_B,breakout[lookback=20],1.0,1.0,0.010328600321942272,SHADOW_ONLY
2018-02-02,EQ_B,breakout[lookback=20],1.0,1.0,-0.002782524820963861,SHADOW_ONLY
2018-02-05,EQ_B,breakout[lookback=20],1.0,1.0,0.029710427138482043,SHADOW_ONLY
2018-02-06,EQ_B,breakout[lookback=20],1.0,1.0,0.02513251071710565,SHADOW_ONLY
2018-02-07,EQ_B,breakout[lookback=20],1.0,1.0,0.027165481469316077,SHADOW_ONLY
2018-02-08,EQ_B,breakout[lookback=20],1.0,1.0,-0.01947306217350042,SHADOW_ONLY
2018-02-09,EQ_B,breakout[lookback=20],1.0,1.0,-0.02063398787806625,SHADOW_ONLY
2018-02-12,EQ_B,breakout[lookback=20],1.0,1.0,0.01982687790246085,SHADOW_ONLY
2018-02-13,EQ_B,breakout[lookback=20],1.0,1.0,0.042387220107589885,SHADOW_ONLY
2018-02-14,EQ_B,breakout[lookback=20],1.0,1.0,0.01999806506757129,SHADOW_ONLY
2018-02-15,EQ_B,breakout[lookback=20],1.0,1.0,0.008589767642783075,SHADOW_ONLY
2018-02-16,EQ_B,breakout[lookback=20],1.0,1.0,0.010559828275863437,SHADOW_ONLY
2018-02-19,EQ_B,breakout[lookback=20],1.0,1.0,-0.014776875967584702,SHADOW_ONLY
2018-02-20,EQ_B,breakout[lookback=20],1.0,1.0,0.03382520374806508,SHADOW_ONLY
2018-02-21,EQ_B,breakout[lookback=20],1.0,1.0,0.004140877061299841,SHADOW_ONLY
2018-02-22,EQ_B,breakout[lookback=20],1.0,1.0,-0.008189091570786844,SHADOW_ONLY
2018-02-23,EQ_B,breakout[lookback=20],1.0,1.0,-0.0016947242903344595,SHADOW_ONLY
2018-02-26,EQ_B,breakout[lookback=20],1.0,1.0,-0.013035328800303336,SHADOW_ONLY
2018-02-27,EQ_B,breakout[lookback=20],1.0,1.0,-0.026055997094728278,SHADOW_ONLY
2018-02-28,EQ_B,breakout[lookback=20],1.0,1.0,-0.009798390762652542,SHADOW_ONLY
2018-03-01,EQ_B,breakout[lookback=20],1.0,1.0,0.0038038901484536147,SHADOW_ONLY
2018-03-02,EQ_B,breakout[lookback=20],1.0,1.0,-0.010450422148552074,SHADOW_ONLY
2018-03-05,EQ_B,breakout[lookback=20],1.0,1.0,-0.009133761188802603,SHADOW_ONLY
2018-03-06,EQ_B,breakout[lookback=20],1.0,1.0,0.020738491817753113,SHADOW_ONLY
2018-03-07,EQ_B,breakout[lookback=20],1.0,1.0,0.01675637882010861,SHADOW_ONLY
2018-03-08,EQ_B,breakout[lookback=20],1.0,1.0,0.00011565346071673588,SHADOW_ONLY
2018-03-09,EQ_B,breakout[lookback=20],1.0,1.0,0.0031197823890449783,SHADOW_ONLY
2018-03-12,EQ_B,breakout[lookback=20],1.0,1.0,0.04363476884846951,SHADOW_ONLY
2018-03-13,EQ_B,breakout[lookback=20],1.0,1.0,-0.039389651082462396,SHADOW_ONLY
2018-03-14,EQ_B,breakout[lookback=20],1.0,1.0,0.050726564881540925,SHADOW_ONLY
2018-03-15,EQ_B,breakout[lookback=20],1.0,1.0,-0.0002846759195580528,SHADOW_ONLY
2018-03-16,EQ_B,breakout[lookback=20],1.0,1.0,0.005820770414366239,SHADOW_ONLY
2018-03-19,EQ_B,breakout[lookback=20],1.0,1.0,-0.008937050027643556,SHADOW_ONLY
2018-03-20,EQ_B,breakout[lookback=20],1.0,1.0,-0.016957023727610987,SHADOW_ONLY
2018-03-21,EQ_B,breakout[lookback=20],1.0,1.0,-0.013548443671627108,SHADOW_ONLY
2018-03-22,EQ_B,breakout[lookback=20],1.0,1.0,-0.004131433257022921,SHADOW_ONLY
2018-03-23,EQ_B,breakout[lookback=20],1.0,1.0,0.02363376914506299,SHADOW_ONLY
2018-03-26,EQ_B,breakout[lookback=20],1.0,1.0,0.013832838726809182,SHADOW_ONLY
2018-03-27,EQ_B,breakout[lookback=20],1.0,1.0,0.00021826589361895188,SHADOW_ONLY
2018-03-28,EQ_B,breakout[lookback=20],1.0,1.0,0.02564414276772986,SHADOW_ONLY
2018-03-29,EQ_B,breakout[lookback=20],1.0,1.0,-0.011065384118806088,SHADOW_ONLY
2018-03-30,EQ_B,breakout[lookback=20],1.0,1.0,0.016000327728440622,SHADOW_ONLY
2018-04-02,EQ_B,breakout[lookback=20],1.0,1.0,-0.002384442183123281,SHADOW_ONLY
2018-04-03,EQ_B,breakout[lookback=20],1.0,1.0,0.02565752006439359,SHADOW_ONLY
2018-04-04,EQ_B,breakout[lookback=20],1.0,1.0,-0.024709821473912985,SHADOW_ONLY
2018-04-05,EQ_B,breakout[lookback=20],1.0,1.0,-0.015800798375332437,SHADOW_ONLY
2018-04-06,EQ_B,breakout[lookback=20],1.0,1.0,0.03217097969804561,SHADOW_ONLY
2018-04-09,EQ_B,breakout[lookback=20],1.0,1.0,-0.004240995919860824,SHADOW_ONLY
2018-04-10,EQ_B,breakout[lookback=20],1.0,1.0,0.013098372801607638,SHADOW_ONLY
2018-04-11,EQ_B,breakout[lookback=20],1.0,1.0,0.007052969494655503,SHADOW_ONLY
2018-04-12,EQ_B,breakout[lookback=20],1.0,1.0,0.0126528831685071,SHADOW_ONLY
2018-04-13,EQ_B,breakout[lookback=20],1.0,1.0,-0.03319219347752933,SHADOW_ONLY
2018-04-16,EQ_B,breakout[lookback=20],1.0,1.0,-0.0262169697735245,SHADOW_ONLY
2018-04-17,EQ_B,breakout[lookback=20],1.0,1.0,-0.03948102464885361,SHADOW_ONLY
2018-04-18,EQ_B,breakout[lookback=20],1.0,1.0,-0.0017182206852457416,SHADOW_ONLY
2018-04-19,EQ_B,breakout[lookback=20],1.0,1.0,-0.03756969960882062,SHADOW_ONLY
2018-04-20,EQ_B,breakout[lookback=20],0.0,1.0,0.007659096027988916,SHADOW_ONLY
2018-04-23,EQ_B,breakout[lookback=20],0.0,0.0,-0.0,SHADOW_ONLY
2018-04-24,EQ_B,breakout[lookback=20],0.0,0.0,-0.0,SHADOW_ONLY
2018-04-25,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2018-04-26,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2018-04-27,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2018-04-30,EQ_B,breakout[lookback=20],0.0,0.0,-0.0,SHADOW_ONLY
2018-05-01,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2018-05-02,EQ_B,breakout[lookback=20],0.0,0.0,-0.0,SHADOW_ONLY
2018-05-03,EQ_B,breakout[lookback=20],0.0,0.0,-0.0,SHADOW_ONLY
2018-05-04,EQ_B,breakout[lookback=20],0.0,0.0,-0.0,SHADOW_ONLY
2018-05-07,EQ_B,breakout[lookback=20],0.0,0.0,-0.0,SHADOW_ONLY
2018-05-08,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2018-05-09,EQ_B,breakout[lookback=20],0.0,0.0,-0.0,SHADOW_ONLY
2018-05-10,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2018-05-11,EQ_B,breakout[lookback=20],0.0,0.0,-0.0,SHADOW_ONLY
2018-05-14,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2018-05-15,EQ_B,breakout[lookback=20],0.0,0.0,-0.0,SHADOW_ONLY
2018-05-16,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2018-05-17,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2018-05-18,EQ_B,breakout[lookback=20],0.0,0.0,-0.0,SHADOW_ONLY
2018-05-21,EQ_B,breakout[lookback=20],0.0,0.0,-0.0,SHADOW_ONLY
2018-05-22,EQ_B,breakout[lookback=20],0.0,0.0,-0.0,SHADOW_ONLY
2018-05-23,EQ_B,breakout[lookback=20],0.0,0.0,-0.0,SHADOW_ONLY
2018-05-24,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2018-05-25,EQ_B,breakout[lookback=20],0.0,0.0,-0.0,SHADOW_ONLY
2018-05-28,EQ_B,breakout[lookback=20],0.0,0.0,-0.0,SHADOW_ONLY
2018-05-29,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2018-05-30,EQ_B,breakout[lookback=20],0.0,0.0,-0.0,SHADOW_ONLY
2018-05-31,EQ_B,breakout[lookback=20],0.0,0.0,-0.0,SHADOW_ONLY
2018-06-01,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2018-06-04,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2018-06-05,EQ_B,breakout[lookback=20],0.0,0.0,-0.0,SHADOW_ONLY
2018-06-06,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2018-06-07,EQ_B,breakout[lookback=20],0.0,0.0,-0.0,SHADOW_ONLY
2018-06-08,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2018-06-11,EQ_B,breakout[lookback=20],0.0,0.0,-0.0,SHADOW_ONLY
2018-06-12,EQ_B,breakout[lookback=20],0.0,0.0,-0.0,SHADOW_ONLY
2018-06-13,EQ_B,breakout[lookback=20],0.0,0.0,-0.0,SHADOW_ONLY
2018-06-14,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2018-06-15,EQ_B,breakout[lookback=20],0.0,0.0,-0.0,SHADOW_ONLY
2018-06-18,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2018-06-19,EQ_B,breakout[lookback=20],0.0,0.0,-0.0,SHADOW_ONLY
2018-06-20,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2018-06-21,EQ_B,breakout[lookback=20],1.0,0.0,-0.0032933293931438476,SHADOW_ONLY
2018-06-22,EQ_B,breakout[lookback=20],1.0,1.0,-0.0009081313817297376,SHADOW_ONLY
2018-06-25,EQ_B,breakout[lookback=20],1.0,1.0,0.0233619860656622,SHADOW_ONLY
2018-06-26,EQ_B,breakout[lookback=20],1.0,1.0,-0.01965642126003908,SHADOW_ONLY
2018-06-27,EQ_B,breakout[lookback=20],1.0,1.0,0.010843551292982756,SHADOW_ONLY
2018-06-28,EQ_B,breakout[lookback=20],1.0,1.0,0.024624802985252492,SHADOW_ONLY
2018-06-29,EQ_B,breakout[lookback=20],1.0,1.0,-0.056169402868763596,SHADOW_ONLY
2018-07-02,EQ_B,breakout[lookback=20],1.0,1.0,-0.03496255196476428,SHADOW_ONLY
2018-07-03,EQ_B,breakout[lookback=20],0.0,1.0,-0.004625416382443566,SHADOW_ONLY
2018-07-04,EQ_B,breakout[lookback=20],0.0,0.0,-0.0,SHADOW_ONLY
2018-07-05,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2018-07-06,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2018-07-09,EQ_B,breakout[lookback=20],0.0,0.0,-0.0,SHADOW_ONLY
2018-07-10,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2018-07-11,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2018-07-12,EQ_B,breakout[lookback=20],0.0,0.0,-0.0,SHADOW_ONLY
2018-07-13,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2018-07-16,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2018-07-17,EQ_B,breakout[lookback=20],0.0,0.0,-0.0,SHADOW_ONLY
2018-07-18,EQ_B,breakout[lookback=20],0.0,0.0,-0.0,SHADOW_ONLY
2018-07-19,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2018-07-20,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2018-07-23,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2018-07-24,EQ_B,breakout[lookback=20],0.0,0.0,-0.0,SHADOW_ONLY
2018-07-25,EQ_B,breakout[lookback=20],0.0,0.0,-0.0,SHADOW_ONLY
2018-07-26,EQ_B,breakout[lookback=20],0.0,0.0,-0.0,SHADOW_ONLY
2018-07-27,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2018-07-30,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2018-07-31,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2018-08-01,EQ_B,breakout[lookback=20],1.0,0.0,-0.0022324592678321328,SHADOW_ONLY
2018-08-02,EQ_B,breakout[lookback=20],1.0,1.0,-0.011794169521640585,SHADOW_ONLY
2018-08-03,EQ_B,breakout[lookback=20],1.0,1.0,-0.0015631588389135587,SHADOW_ONLY
2018-08-06,EQ_B,breakout[lookback=20],1.0,1.0,0.01587138343531258,SHADOW_ONLY
2018-08-07,EQ_B,breakout[lookback=20],1.0,1.0,-0.015978680452993665,SHADOW_ONLY
2018-08-08,EQ_B,breakout[lookback=20],1.0,1.0,0.0020206442589454365,SHADOW_ONLY
2018-08-09,EQ_B,breakout[lookback=20],1.0,1.0,8.734281367783758e-05,SHADOW_ONLY
2018-08-10,EQ_B,breakout[lookback=20],1.0,1.0,-0.0019364371481366272,SHADOW_ONLY
2018-08-13,EQ_B,breakout[lookback=20],1.0,1.0,-0.0016414493943263109,SHADOW_ONLY
2018-08-14,EQ_B,breakout[lookback=20],1.0,1.0,0.008610605316720532,SHADOW_ONLY
2018-08-15,EQ_B,breakout[lookback=20],1.0,1.0,0.012675829181719278,SHADOW_ONLY
2018-08-16,EQ_B,breakout[lookback=20],1.0,1.0,-0.01009070821268332,SHADOW_ONLY
2018-08-17,EQ_B,breakout[lookback=20],1.0,1.0,0.013147947878795474,SHADOW_ONLY
2018-08-20,EQ_B,breakout[lookback=20],1.0,1.0,0.010962459191470098,SHADOW_ONLY
2018-08-21,EQ_B,breakout[lookback=20],1.0,1.0,0.004777570036740508,SHADOW_ONLY
2018-08-22,EQ_B,breakout[lookback=20],1.0,1.0,-0.012174861856449781,SHADOW_ONLY
2018-08-23,EQ_B,breakout[lookback=20],1.0,1.0,0.010268365397112511,SHADOW_ONLY
2018-08-24,EQ_B,breakout[lookback=20],1.0,1.0,-0.01017708343302437,SHADOW_ONLY
2018-08-27,EQ_B,breakout[lookback=20],1.0,1.0,-0.00568612216734643,SHADOW_ONLY
2018-08-28,EQ_B,breakout[lookback=20],1.0,1.0,0.016802934810195236,SHADOW_ONLY
2018-08-29,EQ_B,breakout[lookback=20],1.0,1.0,0.01406298480106738,SHADOW_ONLY
2018-08-30,EQ_B,breakout[lookback=20],1.0,1.0,0.009139417028548369,SHADOW_ONLY
2018-08-31,EQ_B,breakout[lookback=20],1.0,1.0,0.005276070199379701,SHADOW_ONLY
2018-09-03,EQ_B,breakout[lookback=20],1.0,1.0,0.016040729632399442,SHADOW_ONLY
2018-09-04,EQ_B,breakout[lookback=20],1.0,1.0,0.004471130107174259,SHADOW_ONLY
2018-09-05,EQ_B,breakout[lookback=20],1.0,1.0,0.01103189895551715,SHADOW_ONLY
2018-09-06,EQ_B,breakout[lookback=20],1.0,1.0,-0.015419437654533796,SHADOW_ONLY
2018-09-07,EQ_B,breakout[lookback=20],1.0,1.0,-0.026063485686554477,SHADOW_ONLY
2018-09-10,EQ_B,breakout[lookback=20],1.0,1.0,-0.0012326630804826433,SHADOW_ONLY
2018-09-11,EQ_B,breakout[lookback=20],1.0,1.0,-0.0033089380659198087,SHADOW_ONLY
2018-09-12,EQ_B,breakout[lookback=20],1.0,1.0,-0.016231503131882596,SHADOW_ONLY
2018-09-13,EQ_B,breakout[lookback=20],1.0,1.0,0.01284463500622035,SHADOW_ONLY
2018-09-14,EQ_B,breakout[lookback=20],1.0,1.0,-0.012126273149338673,SHADOW_ONLY
2018-09-17,EQ_B,breakout[lookback=20],1.0,1.0,0.013281943459516388,SHADOW_ONLY
2018-09-18,EQ_B,breakout[lookback=20],1.0,1.0,0.028262950874496706,SHADOW_ONLY
2018-09-19,EQ_B,breakout[lookback=20],1.0,1.0,-0.007390203862883138,SHADOW_ONLY
2018-09-20,EQ_B,breakout[lookback=20],1.0,1.0,-0.0021567022104500566,SHADOW_ONLY
2018-09-21,EQ_B,breakout[lookback=20],1.0,1.0,-0.007453672452367277,SHADOW_ONLY
2018-09-24,EQ_B,breakout[lookback=20],1.0,1.0,-0.03339781389240726,SHADOW_ONLY
2018-09-25,EQ_B,breakout[lookback=20],1.0,1.0,-0.006960131408352277,SHADOW_ONLY
2018-09-26,EQ_B,breakout[lookback=20],0.0,1.0,-0.01375378149999135,SHADOW_ONLY
2018-09-27,EQ_B,breakout[lookback=20],0.0,0.0,-0.0,SHADOW_ONLY
2018-09-28,EQ_B,breakout[lookback=20],0.0,0.0,-0.0,SHADOW_ONLY
2018-10-01,EQ_B,breakout[lookback=20],0.0,0.0,-0.0,SHADOW_ONLY
2018-10-02,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2018-10-03,EQ_B,breakout[lookback=20],0.0,0.0,-0.0,SHADOW_ONLY
2018-10-04,EQ_B,breakout[lookback=20],0.0,0.0,-0.0,SHADOW_ONLY
2018-10-05,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2018-10-08,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2018-10-09,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2018-10-10,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2018-10-11,EQ_B,breakout[lookback=20],0.0,0.0,-0.0,SHADOW_ONLY
2018-10-12,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2018-10-15,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2018-10-16,EQ_B,breakout[lookback=20],0.0,0.0,-0.0,SHADOW_ONLY
2018-10-17,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2018-10-18,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2018-10-19,EQ_B,breakout[lookback=20],0.0,0.0,0.0,SHADOW_ONLY
2018-10-22,EQ_B,breakout[lookback=20],1.0,0.0,-0.0026489100160908313,SHADOW_ONLY
2018-10-23,EQ_B,breakout[lookback=20],1.0,1.0,0.012137149518811619,SHADOW_ONLY
2018-10-24,EQ_B,breakout[lookback=20],1.0,1.0,-0.027342000330922378,SHADOW_ONLY
2018-10-25,EQ_B,breakout[lookback=20],1.0,1.0,-0.007597824910125395,SHADOW_ONLY
2018-10-26,EQ_B,breakout[lookback=20],1.0,1.0,-0.01330425466342855,SHADOW_ONLY
2018-10-29,EQ_B,breakout[lookback=20],1.0,1.0,-0.018583978916322463,SHADOW_ONLY
2018-10-30,EQ_B,breakout[lookback=20],1.0,1.0,-0.03200674065112874,SHADOW_ONLY
2018-10-31,EQ_B,breakout[lookback=20],1.0,1.0,0.021630012102323404,SHADOW_ONLY
2018-11-01,EQ_B,breakout[lookback=20],1.0,1.0,-0.0403812709104544,SHADOW_ONLY
2017-11-17,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2017-11-20,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2017-11-21,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2017-11-22,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2017-11-23,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2017-11-24,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2017-11-27,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2017-11-28,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2017-11-29,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2017-11-30,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2017-12-01,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2017-12-04,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2017-12-05,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2017-12-06,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2017-12-07,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2017-12-08,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2017-12-11,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2017-12-12,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2017-12-13,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2017-12-14,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2017-12-15,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2017-12-18,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2017-12-19,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2017-12-20,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2017-12-21,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2017-12-22,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
